tempo,lugar,setor,valor_x,QL_x,M_x,Kr,Ks,ICE,ICS,valor_y,QL_y,M_y,C,D,Co_r,Di_r,Co_s,Di_s,ICDC,ICUC
2022,43,10112,23682086.37,1.1823659180020114,1,248,10,1.4063703732174837,-1.3696694779352592,303815145.37,0.28697810161456666,0,0,1,178,59,1,9,0.5021097046413502,-0.8
2022,50,10112,35704963.72,7.653448338378799,1,132,10,-0.5597758561905196,-1.3696694779352592,168049816.32,0.845115438646346,0,0,1,74,35,1,9,0.3577981651376147,-0.8
2022,51,10112,60108953.769999996,9.388909428680241,1,112,10,-0.8213564437208803,-1.3696694779352592,337340850.7,0.6861448268059828,0,0,1,57,48,1,9,0.08571428571428572,-0.8
2022,52,10112,29435837.04,2.993121031533006,1,197,10,-0.1672898435729361,-1.3696694779352592,199949478.76,0.40220508967672103,0,0,1,134,47,1,9,0.48066298342541436,-0.8
2022,53,10112,347414.77999999997,0.024664912192219387,0,61,10,0.8043240000436759,-1.3696694779352592,23254805.97,0.05148171167399254,0,0,0,28,21,1,9,0.14285714285714285,-0.8
2022,15,10121,2335234.17,0.1124256950915965,0,127,6,-0.865805404840025,-0.3010116265177889,100290.47,0.0003563345655441956,0,0,0,65,42,4,2,0.21495327102803738,0.3333333333333333
2022,21,10121,155695.72,0.012109826500579958,0,98,6,-0.9747683997394654,-0.3010116265177889,1118096.83,0.006823429700157962,0,0,0,41,40,4,2,0.012345679012345678,0.3333333333333333
2022,22,10121,373069.33999999997,0.054731837139758065,0,92,6,-0.9543835776222616,-0.3010116265177889,690474.56,0.005046308846522811,0,0,0,36,34,4,2,0.02857142857142857,0.3333333333333333
2022,23,10121,2044494.94,0.08868403444763179,0,145,6,0.19656801220447823,-0.3010116265177889,3152435.35,0.008427617473585038,0,0,0,74,52,4,2,0.1746031746031746,0.3333333333333333
2022,25,10121,2971859.42,0.3062232152363434,0,107,6,-0.49279991839682596,-0.3010116265177889,549830.36,0.006328745354255522,0,0,0,55,33,4,2,0.25,0.3333333333333333
2022,26,10121,6657627.94,0.26201095952123366,0,178,6,0.20141770687139868,-0.3010116265177889,71286509.41,0.21021746057154791,0,0,0,87,65,4,2,0.14473684210526316,0.3333333333333333
2022,27,10121,560403.72,0.07135186965642898,0,88,6,-0.6258161837883032,-0.3010116265177889,124480.44,0.0014250459931207688,0,0,0,41,23,4,2,0.28125,0.3333333333333333
2022,28,10121,208395.56,0.03414678621136101,0,113,6,-0.5237642321274852,-0.3010116265177889,319672.7,0.0053543195075822754,0,0,0,43,34,4,2,0.11688311688311688,0.3333333333333333
2022,29,10121,12382669.54,0.34247442513935666,0,185,6,-0.414412851921629,-0.3010116265177889,84940261.13,0.1444365986598445,0,0,0,92,70,4,2,0.13580246913580246,0.3333333333333333
2022,31,10121,72308005.06,0.8867392707756844,0,245,6,0.4027053862241134,-0.3010116265177889,1403125504.18,0.852361689655425,0,0,0,156,78,4,2,0.3333333333333333,0.3333333333333333
2022,32,10121,7360717.43,0.487694384743737,0,205,6,0.3206478808019373,-0.3010116265177889,437359.54,0.0013889959287066269,0,0,0,110,70,4,2,0.2222222222222222,0.3333333333333333
2022,33,10121,4169765.59,0.04993761380894612,0,189,6,1.5017861398696477,-0.3010116265177889,55823169.190000005,0.024533156345166476,0,0,0,63,106,4,2,-0.25443786982248523,0.3333333333333333
2022,35,10121,67033677.73,0.2270476587607165,0,398,6,2.527654633380877,-0.3010116265177889,754023773.9399999,0.12058246940675311,0,0,0,294,99,4,2,0.4961832061068702,0.3333333333333333
2022,41,10121,285370528.1,4.910291957565019,1,283,6,1.360404121589458,-0.3010116265177889,3884075413.29,2.656810518448418,1,1,0,159,104,4,2,0.20912547528517111,0.3333333333333333
2022,42,10121,192538351.82999998,4.264008364479576,1,268,6,1.6137367799271582,-0.3010116265177889,9239649871.82,7.510849762777261,1,1,0,170,86,4,2,0.328125,0.3333333333333333
2022,43,10121,131452047.59,2.3900497757609327,1,248,6,1.4063703732174837,-0.3010116265177889,2422877560.0,1.9855990000448058,1,1,0,178,59,4,2,0.5021097046413502,0.3333333333333333
2022,50,10121,37599231.4,2.935047773344436,1,132,6,-0.5597758561905196,-0.3010116265177889,274918871.44,1.1995083766499441,1,1,0,74,35,4,2,0.3577981651376147,0.3333333333333333
2022,51,10121,31458715.68,1.7894708058429991,1,112,6,-0.8213564437208803,-0.3010116265177889,436184333.77,0.7697286647950679,0,0,1,57,48,4,2,0.08571428571428572,0.3333333333333333
2022,52,10121,51487572.57,1.9065928244061396,1,197,6,-0.1672898435729361,-0.3010116265177889,343891415.92,0.6001631971162813,0,0,1,134,47,4,2,0.48066298342541436,0.3333333333333333
2022,53,10121,7024978.46,0.18162847166116877,0,61,6,0.8043240000436759,-0.3010116265177889,4435164.6899999995,0.008518649471250046,0,0,0,28,21,4,2,0.14285714285714285,0.3333333333333333
2022,11,10139,1453826.98,1.1030735858535128,1,120,7,-0.6938859163710657,-0.005276728062940043,1955382.31,0.04637125066150513,0,0,1,66,34,3,4,0.32,-0.14285714285714285
2022,12,10139,216928.86,0.3984459887411902,0,71,7,-0.905321812588033,-0.005276728062940043,2008.82,0.00012323353839689707,0,0,0,22,22,3,4,0.0,-0.14285714285714285
2022,13,10139,229139.95,0.08978592683292533,0,132,7,0.9635674822356259,-0.005276728062940043,1594918.9200000002,0.0165364130778013,0,0,0,64,34,3,4,0.30612244897959184,-0.14285714285714285
2022,14,10139,36556.57,0.10374165970321811,0,101,7,-0.8005991309600616,-0.005276728062940043,74908.25,0.0060730803793318635,0,0,0,29,42,3,4,-0.18309859154929578,-0.14285714285714285
2022,15,10139,2124695.1,0.46797511750305903,0,127,7,-0.865805404840025,-0.005276728062940043,4226160.35,0.028523595877236425,0,0,0,65,42,3,4,0.21495327102803738,-0.14285714285714285
2022,17,10139,372659.66,0.31314647127510886,0,87,7,-1.1406666261376524,-0.005276728062940043,3401151.78,0.07083784853410112,0,0,0,36,31,3,4,0.07462686567164178,-0.14285714285714285
2022,21,10139,77269.48,0.02749541236885792,0,98,7,-0.9747683997394654,-0.005276728062940043,608954.4400000001,0.007059405428355782,0,0,0,41,40,3,4,0.012345679012345678,-0.14285714285714285
2022,22,10139,61311.97,0.04115160126319114,0,92,7,-0.9543835776222616,-0.005276728062940043,90749.26999999999,0.0012598803517160787,0,0,0,36,34,3,4,0.02857142857142857,-0.14285714285714285
2022,23,10139,2719127.35,0.5396099526319881,0,145,7,0.19656801220447823,-0.005276728062940043,82323046.89,0.418061408926279,0,0,0,74,52,3,4,0.1746031746031746,-0.14285714285714285
2022,24,10139,1443546.19,0.6882348194493411,0,119,7,-0.42417850125818135,-0.005276728062940043,76148251.13,1.1429729835826954,1,0,0,66,45,3,4,0.1891891891891892,-0.14285714285714285
2022,25,10139,17760.989999999998,0.00837274801919403,0,107,7,-0.49279991839682596,-0.005276728062940043,5697.95,0.00012458551644271165,0,0,0,55,33,3,4,0.25,-0.14285714285714285
2022,26,10139,5244365.11,0.9442431807627778,0,178,7,0.20141770687139868,-0.005276728062940043,36437975.58,0.2041153632137981,0,0,0,87,65,3,4,0.14473684210526316,-0.14285714285714285
2022,27,10139,57113.740000000005,0.03326870907987083,0,88,7,-0.6258161837883032,-0.005276728062940043,74566.18000000001,0.001621547516487619,0,0,0,41,23,3,4,0.28125,-0.14285714285714285
2022,28,10139,198013.66,0.1484388311661889,0,113,7,-0.5237642321274852,-0.005276728062940043,29574.73,0.0009409781530375195,0,0,0,43,34,3,4,0.11688311688311688,-0.14285714285714285
2022,29,10139,3256854.11,0.412100525599125,0,185,7,-0.414412851921629,-0.005276728062940043,37839372.35,0.12222712677622148,0,0,0,92,70,3,4,0.13580246913580246,-0.14285714285714285
2022,31,10139,15596704.97,0.875051111502313,0,245,7,0.4027053862241134,-0.005276728062940043,154107269.59,0.1778322595282068,0,0,0,156,78,3,4,0.3333333333333333,-0.14285714285714285
2022,32,10139,3187206.49,0.9661149697243471,0,205,7,0.3206478808019373,-0.005276728062940043,92200031.63,0.5562287806833359,0,0,0,110,70,3,4,0.2222222222222222,-0.14285714285714285
2022,33,10139,11340735.59,0.6213672670983655,0,189,7,1.5017861398696477,-0.005276728062940043,96959575.74,0.08094493195725129,0,0,0,63,106,3,4,-0.25443786982248523,-0.14285714285714285
2022,35,10139,80510397.71,1.2475758346183623,1,398,7,2.527654633380877,-0.005276728062940043,5269705753.17,1.600831119741577,1,1,0,294,99,3,4,0.4961832061068702,-0.14285714285714285
2022,41,10139,19466317.259999998,1.5324030039812926,1,283,7,1.360404121589458,-0.005276728062940043,505579223.96999997,0.6569346438307092,0,0,1,159,104,3,4,0.20912547528517111,-0.14285714285714285
2022,42,10139,17395767.45,1.7625254330489561,1,268,7,1.6137367799271582,-0.005276728062940043,2667989101.19,4.119814195572724,1,1,0,170,86,3,4,0.328125,-0.14285714285714285
2022,43,10139,20988999.52,1.745911916178816,1,248,7,1.4063703732174837,-0.005276728062940043,677464436.22,1.054645726900939,1,1,0,178,59,3,4,0.5021097046413502,-0.14285714285714285
2022,50,10139,3906062.77,1.3949750066999336,1,132,7,-0.5597758561905196,-0.005276728062940043,19393747.919999998,0.1607387168020829,0,0,1,74,35,3,4,0.3577981651376147,-0.14285714285714285
2022,51,10139,4957921.47,1.2902512066089362,1,112,7,-0.8213564437208803,-0.005276728062940043,62286255.31,0.20879487592638918,0,0,1,57,48,3,4,0.08571428571428572,-0.14285714285714285
2022,52,10139,4968596.54,0.8417444679232062,0,197,7,-0.1672898435729361,-0.005276728062940043,144846716.14,0.48019396387497915,0,0,0,134,47,3,4,0.48066298342541436,-0.14285714285714285
2022,53,10139,912442.58,0.10792833481333412,0,61,7,0.8043240000436759,-0.005276728062940043,57189469.07,0.2086589798057814,0,0,0,28,21,3,4,0.14285714285714285,-0.14285714285714285
2022,13,10201,629287.3,0.8727340808187593,0,132,7,0.9635674822356259,-0.6654565905788384,15279056.969999999,1.7135847612090398,1,0,0,64,34,5,1,0.30612244897959184,0.6666666666666666
2022,15,10201,2636709.0,2.0554828607389157,1,127,7,-0.865805404840025,-0.6654565905788384,83218954.78,6.075568183275966,1,1,0,65,42,5,1,0.21495327102803738,0.6666666666666666
2022,16,10201,102281.06,0.5358157804140837,0,49,7,-0.9343578161064335,-0.6654565905788384,1705220.07,0.9352935669385931,0,0,0,17,21,5,1,-0.10526315789473684,0.6666666666666666
2022,22,10201,16084.16,0.038208973076442734,0,92,7,-0.9543835776222616,-0.6654565905788384,20675.56,0.0031049154817181027,0,0,0,36,34,5,1,0.02857142857142857,0.6666666666666666
2022,23,10201,2683914.66,1.885144382011899,1,145,7,0.19656801220447823,-0.6654565905788384,85055082.69,4.672241190237278,1,1,0,74,52,5,1,0.1746031746031746,0.6666666666666666
2022,24,10201,1302151.53,2.1973184086620146,1,119,7,-0.42417850125818135,-0.6654565905788384,29192033.68,4.739654904678639,1,1,0,66,45,5,1,0.1891891891891892,0.6666666666666666
2022,26,10201,2157983.74,1.3751960563290648,1,178,7,0.20141770687139868,-0.6654565905788384,18375356.81,1.1134316783305664,1,1,0,87,65,5,1,0.14473684210526316,0.6666666666666666
2022,29,10201,904280.16,0.4049798158791401,0,185,7,-0.414412851921629,-0.6654565905788384,4583553.11,0.16015197006899115,0,0,0,92,70,5,1,0.13580246913580246,0.6666666666666666
2022,31,10201,1390920.98,0.2762030908134902,0,245,7,0.4027053862241134,-0.6654565905788384,18254100.869999997,0.22785271381383662,0,0,0,156,78,5,1,0.3333333333333333,0.6666666666666666
2022,32,10201,703672.78,0.7549442376634461,0,205,7,0.3206478808019373,-0.6654565905788384,16665797.57,1.087564010807713,1,0,0,110,70,5,1,0.2222222222222222,0.6666666666666666
2022,33,10201,2756159.89,0.5344869023035279,0,189,7,1.5017861398696477,-0.6654565905788384,48049533.9,0.4339048192438471,0,0,0,63,106,5,1,-0.25443786982248523,0.6666666666666666
2022,35,10201,9359918.57,0.5133488163150698,0,398,7,2.527654633380877,-0.6654565905788384,172509268.22,0.5668627559741553,0,0,0,294,99,5,1,0.4961832061068702,0.6666666666666666
2022,41,10201,7350866.59,2.0481098720523443,1,283,7,1.360404121589458,-0.6654565905788384,22404392.87,0.3148998578561323,0,0,1,159,104,5,1,0.20912547528517111,0.6666666666666666
2022,42,10201,20046292.38,7.188716754812061,1,268,7,1.6137367799271582,-0.6654565905788384,336452324.66,5.619833523151451,1,1,0,170,86,5,1,0.328125,0.6666666666666666
2022,43,10201,1640610.49,0.4830160790613975,0,248,7,1.4063703732174837,-0.6654565905788384,53968867.56,0.9088029742263948,0,0,0,178,59,5,1,0.5021097046413502,0.6666666666666666
2022,51,10201,328929.3,0.30297214640880743,0,112,7,-0.8213564437208803,-0.6654565905788384,8452.69,0.0003064988822959306,0,0,0,57,48,5,1,0.08571428571428572,0.6666666666666666
2022,52,10201,411894.93999999994,0.24697813544562847,0,197,7,-0.1672898435729361,-0.6654565905788384,15951.130000000001,0.0005720129172349891,0,0,0,134,47,5,1,0.48066298342541436,0.6666666666666666
2022,53,10201,380894.84,0.1594632218793454,0,61,7,0.8043240000436759,-0.6654565905788384,18022979.52,0.7113018575880223,0,0,0,28,21,5,1,0.14285714285714285,0.6666666666666666
2022,11,10317,179798.69999999998,0.46015721710847063,0,120,10,-0.6938859163710657,-1.278324757372687,7564410.88,1.6038711697723156,1,0,0,66,34,9,1,0.32,0.8
2022,12,10317,87406.59,0.5415321337088951,0,71,10,-0.905321812588033,-1.278324757372687,1003198.53,0.5502398307625713,0,0,0,22,22,9,1,0.0,0.8
2022,13,10317,164136.6,0.21694059090702628,0,132,10,0.9635674822356259,-1.278324757372687,10953308.78,1.0153722175350628,1,0,0,64,34,9,1,0.30612244897959184,0.8
2022,14,10317,12899.720000000001,0.12347981345044434,0,101,10,-0.8005991309600616,-1.278324757372687,195841.3,0.1419583373543989,0,0,0,29,42,9,1,-0.18309859154929578,0.8
2022,15,10317,5019966.369999999,3.729536682112396,1,127,10,-0.865805404840025,-1.278324757372687,254949707.22,15.384736560140011,1,1,0,65,42,9,1,0.21495327102803738,0.8
2022,16,10317,71953.59,0.3592321222372367,0,49,10,-0.9343578161064335,-1.278324757372687,1713624.92,0.7768804362677295,0,0,0,17,21,9,1,-0.10526315789473684,0.8
2022,17,10317,33257.92,0.09426666717069651,0,87,10,-1.1406666261376524,-1.278324757372687,111585.2,0.020778930394522326,0,0,0,36,31,9,1,0.07462686567164178,0.8
2022,21,10317,182643.97,0.21922269685366427,0,98,10,-0.9747683997394654,-1.278324757372687,5720474.53,0.5929152522581439,0,0,0,41,40,9,1,0.012345679012345678,0.8
2022,22,10317,539042.5900000001,1.2203726844384393,1,92,10,-0.9543835776222616,-1.278324757372687,12332342.88,1.5307666669667817,1,1,0,36,34,9,1,0.02857142857142857,0.8
2022,23,10317,6315259.56,4.227362958549905,1,145,10,0.19656801220447823,-1.278324757372687,124071494.19,5.633365105080223,1,1,0,74,52,9,1,0.1746031746031746,0.8
2022,24,10317,1628423.96,2.6187941944018016,1,119,10,-0.42417850125818135,-1.278324757372687,18614222.92,2.498033079532276,1,1,0,66,45,9,1,0.1891891891891892,0.8
2022,25,10317,794620.09,1.2635380419669455,1,107,10,-0.49279991839682596,-1.278324757372687,13080421.3,2.5571010931823475,1,1,0,55,33,9,1,0.25,0.8
2022,26,10317,3750634.0500000003,2.2778418053870046,1,178,10,0.20141770687139868,-1.278324757372687,45006762.339999996,2.2541170742875005,1,1,0,87,65,9,1,0.14473684210526316,0.8
2022,27,10317,1110240.94,2.1814261585681267,1,88,10,-0.6258161837883032,-1.278324757372687,26190037.28,5.092149481217401,1,1,0,41,23,9,1,0.28125,0.8
2022,28,10317,549592.59,1.3897003698134816,1,113,10,-0.5237642321274852,-1.278324757372687,7260712.43,2.065452591840803,1,1,0,43,34,9,1,0.11688311688311688,0.8
2022,29,10317,2089371.45,0.8917609468242731,0,185,10,-0.414412851921629,-1.278324757372687,33011834.53,0.9533899755039966,0,0,0,92,70,9,1,0.13580246913580246,0.8
2022,31,10317,3848221.63,0.7282635431505763,0,245,10,0.4027053862241134,-1.278324757372687,48444815.5,0.499818089238017,0,0,0,156,78,9,1,0.3333333333333333,0.8
2022,32,10317,488429.31,0.49939967744379943,0,205,10,0.3206478808019373,-1.278324757372687,44231601.099999994,2.3857904164249155,1,0,0,110,70,9,1,0.2222222222222222,0.8
2022,33,10317,784547.1900000001,0.14499537426751952,0,189,10,1.5017861398696477,-1.278324757372687,7606583.78,0.05677613850700657,0,0,0,63,106,9,1,-0.25443786982248523,0.8
2022,35,10317,15668499.06,0.8189743640479774,0,398,10,2.527654633380877,-1.278324757372687,243049846.7,0.6601334605456646,0,0,0,294,99,9,1,0.4961832061068702,0.8
2022,41,10317,2867600.2,0.761440073067116,0,283,10,1.360404121589458,-1.278324757372687,97235990.58,1.1296326386795694,1,0,0,159,104,9,1,0.20912547528517111,0.8
2022,42,10317,459031.92,0.1568782063688287,0,268,10,1.6137367799271582,-1.278324757372687,23641245.07,0.3263932482832416,0,0,0,170,86,9,1,0.328125,0.8
2022,43,10317,5685008.58,1.5951063562523367,1,248,10,1.4063703732174837,-1.278324757372687,87529119.49,1.2182878084877902,1,1,0,178,59,9,1,0.5021097046413502,0.8
2022,50,10317,60207.68,0.07252822197314976,0,132,10,-0.5597758561905196,-1.278324757372687,53535.42,0.003967137083472483,0,0,0,74,35,9,1,0.3577981651376147,0.8
2022,51,10317,149521.83000000002,0.1312523728946876,0,112,10,-0.8213564437208803,-1.278324757372687,2456187.08,0.07361499724959847,0,0,0,57,48,9,1,0.08571428571428572,0.8
2022,52,10317,6798969.56,3.885237435472345,1,197,10,-0.1672898435729361,-1.278324757372687,1242613.18,0.036831655643310875,0,0,1,134,47,9,1,0.48066298342541436,0.8
2022,53,10317,173007.77,0.06902771075669148,0,61,10,0.8043240000436759,-1.278324757372687,359393.73,0.011723809525838078,0,0,0,28,21,9,1,0.14285714285714285,0.8
2022,15,10325,715405.76,1.2935078560873434,1,127,5,-0.865805404840025,-0.03726277084453957,28359233.82,3.6325320086173787,1,1,0,65,42,5,0,0.21495327102803738,1.0
2022,23,10325,22931.440000000002,0.037357019844539575,0,145,5,0.19656801220447823,-0.03726277084453957,203181.03,0.019582063495578443,0,0,0,74,52,5,0,0.1746031746031746,1.0
2022,24,10325,23160.489999999998,0.09064507068718526,0,119,5,-0.42417850125818135,-0.03726277084453957,185787.08000000002,0.05292345561459327,0,0,0,66,45,5,0,0.1891891891891892,1.0
2022,25,10325,3969.42,0.015360961389133227,0,107,5,-0.49279991839682596,-0.03726277084453957,12828.96,0.005323497160856038,0,0,0,55,33,5,0,0.25,1.0
2022,26,10325,79427.31999999999,0.117395470093596,0,178,5,0.20141770687139868,-0.03726277084453957,8198256.26,0.8715646271137173,0,0,0,87,65,5,0,0.14473684210526316,1.0
2022,29,10325,434674.56,0.4515018969223655,0,185,5,-0.414412851921629,-0.03726277084453957,271128.2,0.016620918596490918,0,0,0,92,70,5,0,0.13580246913580246,1.0
2022,31,10325,1272589.3699999999,0.5861102919284036,0,245,5,0.4027053862241134,-0.03726277084453957,58628151.77,1.2839564020698218,1,0,0,156,78,5,0,0.3333333333333333,1.0
2022,32,10325,19023.34,0.0473364704997118,0,205,5,0.3206478808019373,-0.03726277084453957,86504.61,0.009904174692265778,0,0,0,110,70,5,0,0.2222222222222222,1.0
2022,33,10325,339277.53,0.15259936861621612,0,189,5,1.5017861398696477,-0.03726277084453957,2933742.5,0.046481228833168145,0,0,0,63,106,5,0,-0.25443786982248523,1.0
2022,35,10325,6303719.02,0.8018669637954157,0,398,5,2.527654633380877,-0.03726277084453957,188361468.5,1.0859451069025967,1,0,0,294,99,5,0,0.4961832061068702,1.0
2022,41,10325,2111761.46,1.3646602756233528,1,283,5,1.360404121589458,-0.03726277084453957,41548787.83,1.0245849141903878,1,1,0,159,104,5,0,0.20912547528517111,1.0
2022,42,10325,4212899.29,3.5039941236104717,1,268,5,1.6137367799271582,-0.03726277084453957,34175425.82,1.001530468622371,1,1,0,170,86,5,0,0.328125,1.0
2022,43,10325,2400028.04,1.638843186025532,1,248,5,1.4063703732174837,-0.03726277084453957,100889485.16,2.9807301083897424,1,1,0,178,59,5,0,0.5021097046413502,1.0
2022,50,10325,290882.3,0.8527760534599409,0,132,5,-0.5597758561905196,-0.03726277084453957,68552.89,0.010783038893639602,0,0,0,74,35,5,0,0.3577981651376147,1.0
2022,51,10325,37740.81,0.08062622751181574,0,112,5,-0.8213564437208803,-0.03726277084453957,379384.69,0.024135931727130876,0,0,0,57,48,5,0,0.08571428571428572,1.0
2022,52,10325,6152634.03,8.55653860260605,1,197,5,-0.1672898435729361,-0.03726277084453957,62068226.37,3.905116829678607,1,1,0,134,47,5,0,0.48066298342541436,1.0
2022,53,10325,24122.75,0.023423254719776496,0,61,5,0.8043240000436759,-0.03726277084453957,139034.38,0.009627197301202066,0,0,0,28,21,5,0,0.14285714285714285,1.0
2022,11,10333,23904.190000000002,0.05325397076369821,0,120,5,-0.6938859163710657,-0.11740746777052544,89791.69,0.005893889189959799,0,0,0,66,34,3,2,0.32,0.2
2022,12,10333,8874.53,0.04786121169987387,0,71,5,-0.905321812588033,-0.11740746777052544,28553.93,0.004848445061590179,0,0,0,22,22,3,2,0.0,0.2
2022,13,10333,253166.65,0.2912729494330268,0,132,5,0.9635674822356259,-0.11740746777052544,1523805.93,0.04373015888055335,0,0,0,64,34,3,2,0.30612244897959184,0.2
2022,15,10333,1501675.9000000001,0.9711550193599043,0,127,5,-0.865805404840025,-0.11740746777052544,27972444.56,0.5225615110201061,0,0,0,65,42,3,2,0.21495327102803738,0.2
2022,16,10333,65770.04000000001,0.2858308334371755,0,49,5,-0.9343578161064335,-0.11740746777052544,1998296.07,0.28045920634544214,0,0,0,17,21,3,2,-0.10526315789473684,0.2
2022,17,10333,34922.85,0.08616502529863099,0,87,5,-1.1406666261376524,-0.11740746777052544,50393.34,0.0029051006695897568,0,0,0,36,31,3,2,0.07462686567164178,0.2
2022,21,10333,49443.350000000006,0.05165904090014184,0,98,5,-0.9747683997394654,-0.11740746777052544,523854.76,0.016809040019724195,0,0,0,41,40,3,2,0.012345679012345678,0.2
2022,22,10333,198314.51,0.39082484292453196,0,92,5,-0.9543835776222616,-0.11740746777052544,2774836.44,0.10662824113571688,0,0,0,36,34,3,2,0.02857142857142857,0.2
2022,23,10333,1792995.52,1.0447582517580525,1,145,5,0.19656801220447823,-0.11740746777052544,42275798.92,0.5942362768357373,0,0,1,74,52,3,2,0.1746031746031746,0.2
2022,24,10333,288530.52,0.4039093595907628,0,119,5,-0.42417850125818135,-0.11740746777052544,139471.63,0.005794428411021375,0,0,0,66,45,3,2,0.1891891891891892,0.2
2022,25,10333,744232.45,1.030138588889014,1,107,5,-0.49279991839682596,-0.11740746777052544,299108.65,0.018102001186944102,0,0,1,55,33,3,2,0.25,0.2
2022,26,10333,374129.83,0.19778778949735787,0,178,5,0.20141770687139868,-0.11740746777052544,131130497.32,2.0331707608273195,1,0,0,87,65,3,2,0.14473684210526316,0.2
2022,27,10333,79580.35,0.13610917341868256,0,88,5,-0.6258161837883032,-0.11740746777052544,25311.379999999997,0.0015235345308152143,0,0,0,41,23,3,2,0.28125,0.2
2022,28,10333,2359391.04,5.193241310831365,1,113,5,-0.5237642321274852,-0.11740746777052544,111802229.68,9.845956443890705,1,1,0,43,34,3,2,0.11688311688311688,0.2
2022,29,10333,2210665.47,0.821323206092551,0,185,5,-0.414412851921629,-0.11740746777052544,61359052.22,0.5485939514084182,0,0,0,92,70,3,2,0.13580246913580246,0.2
2022,31,10333,3552675.14,0.5852511331681628,0,245,5,0.4027053862241134,-0.11740746777052544,84045408.72,0.2684417787095792,0,0,0,156,78,3,2,0.3333333333333333,0.2
2022,32,10333,621596.46,0.553239710457203,0,205,5,0.3206478808019373,-0.11740746777052544,7644805.94,0.12765491640814014,0,0,0,110,70,3,2,0.2222222222222222,0.2
2022,33,10333,484291.44,0.07791124454431728,0,189,5,1.5017861398696477,-0.11740746777052544,1248868.71,0.002885788071700222,0,0,0,63,106,3,2,-0.25443786982248523,0.2
2022,35,10333,42935557.46,1.9535219278039793,1,398,5,2.527654633380877,-0.11740746777052544,2581523950.67,2.170621020444688,1,1,0,294,99,3,2,0.4961832061068702,0.2
2022,41,10333,2486326.9,0.5746899847930215,0,283,5,1.360404121589458,-0.11740746777052544,94106672.78,0.33845587619446393,0,0,0,159,104,3,2,0.20912547528517111,0.2
2022,42,10333,1420160.32,0.42248897056743345,0,268,5,1.6137367799271582,-0.11740746777052544,10743715.35,0.0459194592793463,0,0,0,170,86,3,2,0.328125,0.2
2022,43,10333,5988235.79,1.4625667185247933,1,248,5,1.4063703732174837,-0.11740746777052544,441586420.78,1.9027621295376163,1,1,0,178,59,3,2,0.5021097046413502,0.2
2022,50,10333,29710.21,0.031154381413230896,0,132,5,-0.5597758561905196,-0.11740746777052544,21825.25,0.000500687410210271,0,0,0,74,35,3,2,0.3577981651376147,0.2
2022,51,10333,61240.59,0.046795080521741396,0,112,5,-0.8213564437208803,-0.11740746777052544,492348.16,0.004568237004842219,0,0,0,57,48,3,2,0.08571428571428572,0.2
2022,52,10333,732646.91,0.3644411958265277,0,197,5,-0.1672898435729361,-0.11740746777052544,6199334.609999999,0.05688553075811371,0,0,0,134,47,3,2,0.48066298342541436,0.2
2022,53,10333,64123.26,0.022270590314612884,0,61,5,0.8043240000436759,-0.11740746777052544,557393.42,0.0056290038542043015,0,0,0,28,21,3,2,0.14285714285714285,0.2
2022,15,10414,10151427.92,4.1053442953671215,1,127,8,-0.865805404840025,-0.7526490292224719,97176146.78,1.5170628880426213,1,1,0,65,42,5,2,0.21495327102803738,0.42857142857142855
2022,17,10414,389460.13,0.6008892679434044,0,87,8,-1.1406666261376524,-0.7526490292224719,9481552.62,0.4567771969610059,0,0,0,36,31,5,2,0.07462686567164178,0.42857142857142855
2022,21,10414,106959.35,0.06988231880752332,0,98,8,-0.9747683997394654,-0.7526490292224719,321982.75,0.008633791067404422,0,0,0,41,40,5,2,0.012345679012345678,0.42857142857142855
2022,22,10414,598665.2699999999,0.7377714361637051,0,92,8,-0.9543835776222616,-0.7526490292224719,130259.9,0.0041829484218416065,0,0,0,36,34,5,2,0.02857142857142857,0.42857142857142855
2022,29,10414,3900374.67,0.906165440814812,0,185,8,-0.414412851921629,-0.7526490292224719,7847306.13,0.05863134812780235,0,0,0,92,70,5,2,0.13580246913580246,0.42857142857142855
2022,31,10414,288119.99,0.02968043481246581,0,245,8,0.4027053862241134,-0.7526490292224719,4936150.09,0.013175326415708982,0,0,0,156,78,5,2,0.3333333333333333,0.42857142857142855
2022,35,10414,21627707.669999998,0.6153493936073683,0,398,8,2.527654633380877,-0.7526490292224719,1261182536.21,0.8861815561163925,0,0,0,294,99,5,2,0.4961832061068702,0.42857142857142855
2022,41,10414,12011896.36,1.7361893108467334,1,283,8,1.360404121589458,-0.7526490292224719,22716860.93,0.06827581168838617,0,0,1,159,104,5,2,0.20912547528517111,0.42857142857142855
2022,42,10414,6802666.16,1.2655148974385668,1,268,8,1.6137367799271582,-0.7526490292224719,1112032611.24,3.9718853899669955,1,1,0,170,86,5,2,0.328125,0.42857142857142855
2022,43,10414,16845468.55,2.5728234823717506,1,248,8,1.4063703732174837,-0.7526490292224719,1130727343.21,4.071585849645435,1,1,0,178,59,5,2,0.5021097046413502,0.42857142857142855
2022,50,10414,6212957.5,4.074008169215227,1,132,8,-0.5597758561905196,-0.7526490292224719,127175568.22,2.4380805149951663,1,1,0,74,35,5,2,0.3577981651376147,0.42857142857142855
